"J1001","J1031","J1046","J1047","J1056","J1075","J1096","J1152","J1222","J1266","J1318","J1345","J1351","J1355","J1366","J1368","J1392","J1398","J1399","J1423","J145","J1458","J1463","J1506","J1529","J1532","J1602","J1618","J1623","J1627","J1631","J1633","J164","J1711","J1726","J1735","J1879","J1893","J1902","J1916","J1917","J1953","J1962","J1965","J1973","J1979","J2025","J2039","J2072","J2077","J2090","J2124","J2126","J2128","J2130","J2141","J2149","J2154","J2168","J2196","J2197","J2263","J2267","J2280","J229","J230","J2331","J2375","J2377","J2382","J2392","J2395","J2446","J2540","J2546","J2563","J2619","J2621","J2652A","J2661","J2710","J2782","J289","J2941","J2942","J295","J2952","J2961","J2969","J2984","J2986","J3019","J3085","J3126","J3295","J3369","J338","J3383","J3462","J3473","J3477","J3490","J3493","J3506","J3508","J3526","J3536","J3537","J3549","J3585","J3586","J3590","J3594","J3610","J3631","J3699","J3702","J3714","J3716","J3718","J3727","J3740","J3753","J3757","J3759","J3777","J3828","J3840","J3842","J3862","J3884","J3896","J3899","J3918","J3926","J3943","J3972","J3987","J4001","J4013","J4039","J4044","J4046","J4048","J4049","J4052","J4056","J4081","J4093","J4095","J41","J4109","J4111","J4112","J4138","J4151","J4161","J4162","J4180","J4189","J42","J4205","J4214","J4226","J4278","J4282","J4304","J4312","J4315","J4337","J4345","J446","J4474","J4513","J4514","J4515","J4521","J4535","J4539","J4557","J4558","J4562","J4566","J4569","J4572","J4573","J4574","J4576","J4580","J4581","J4587","J4591","J4592","J4596","J4601","J4605","J4624","J4630","J4634","J4643","J4644","J4645","J4646","J4648","J4651","J4652","J4658","J4660","J4680","J4686","J4688","J4692","J4713","J4715","J4725","J4727","J4728","J4732","J4733","J4747","J4749","J4752","J4754","J4757","J4758","J4770","J4777","J4778","J4782","J4796","J4797","J4798","J4801","J4802","J4806","J4812","J4814","J4836","J4840","J4848","J4851","J4878","J4912","J4916","J4920","J4922","J4924","J4945B","J4951","J4954","J4957","J4961","J4967","J4976","J4985","J4986","J4998","J4999","J5000","J5001","J5006","J5016","J5018","J5019","J5020","J5021","J5022","J5024","J5025","J5028","J5030","J5032","J5034","J5036","J5039","J5040","J5042","J5043","J5048","J5049","J505","J5051","J5052","J5053","J5056","J5057","J5058","J5061","J5063","J5064","J5068","J5071","J5072","J5074","J5075","J5081","J509","J516","J56","J587","J595","J618","J625","J745","J793","J831","J837","J843","J856","J889","J899","J933","J971","J972","J990"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075187969924812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829493087558,0.00381679389312977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0
0.0264900662251656,0,0,0,0,0,0.0823970037453183,0.0233918128654971,0,0,0,0,0.0677966101694915,0.0137931034482759,0,0,0,0,0.0191082802547771,0,0.0565217391304348,0,0,0,0,0,0,0,0,0.00943396226415094,0.013986013986014,0,0.0429447852760736,0,0,0.0403225806451613,0.0459183673469388,0,0,0,0,0.0809716599190283,0,0,0,0,0.027027027027027,0,0,0.0601851851851852,0,0,0,0,0,0,0,0.0194805194805195,0,0,0,0,0,0,0.0567010309278351,0,0.046242774566474,0.0782608695652174,0,0.0487804878048781,0,0,0,0,0,0,0,0,0,0.0628571428571429,0,0,0.0632411067193676,0,0,0,0,0,0.0204081632653061,0,0.0487804878048781,0,0,0,0,0,0.0246913580246914,0.0135135135135135,0,0,0.00956937799043062,0.0140845070422535,0,0,0,0,0,0,0.0143884892086331,0,0,0,0,0,0,0,0,0.00793650793650794,0.00680272108843537,0,0,0.0443037974683544,0,0,0,0,0,0,0,0,0,0,0,0.0134529147982063,0.0078740157480315,0.0134228187919463,0,0,0.0078740157480315,0,0,0,0,0,0,0,0,0,0,0,0.0466926070038911,0.005,0,0.0253807106598985,0,0,0.00671140939597315,0,0,0.0091324200913242,0.0617283950617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404624277456647,0,0,0,0,0,0,0,0,0,0,0.0530035335689046,0,0.032520325203252,0,0,0,0.0347826086956522,0.0144927536231884,0,0.015,0.0233160621761658,0,0.0707762557077626,0,0,0,0.0276243093922652,0.041044776119403,0,0,0.0243243243243243,0.0382775119617225,0,0,0,0,0.00740740740740741,0,0,0,0,0.024896265560166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0.0778816199376947,0,0,0,0,0.0677966101694915,0.0714285714285714,0.0277777777777778,0.00763358778625954,0,0,0.0346534653465347,0,0,0.0072992700729927
0.0116959064327485,0,0,0,0,0.00311526479750779,0.0909090909090909,0.00826446280991736,0,0,0,0.0677966101694915,0,0.0119760479041916,0,0,0,0,0.0263157894736842,0.00626959247648903,0.087719298245614,0,0,0,0,0,0,0,0,0.0227272727272727,0.00900900900900901,0,0.019774011299435,0,0,0.108641975308642,0.0393700787401575,0,0,0,0,0.0878859857482185,0,0,0,0,0.0117994100294985,0,0,0.0447761194029851,0,0,0,0,0,0.00307692307692308,0,0.00869565217391304,0.0029585798816568,0,0,0,0,0.00316455696202532,0.0909090909090909,0,0.047887323943662,0.0502392344497608,0,0.100271002710027,0,0.00311526479750779,0.0152905198776758,0,0,0.00306748466257669,0,0,0,0.0501392757660167,0,0,0.0648148148148148,0,0,0,0,0,0.017910447761194,0.00630914826498423,0.0401146131805158,0,0,0,0,0,0.0258620689655172,0.0148809523809524,0,0,0.0100502512562814,0.0029940119760479,0,0,0,0,0,0,0.00302114803625378,0,0,0,0,0,0.00297619047619048,0,0,0.00315457413249211,0.0149700598802395,0,0,0.0229885057471264,0,0,0,0,0,0,0,0,0.0123839009287926,0,0,0.0583756345177665,0,0.00884955752212389,0,0,0,0.00316455696202532,0,0,0,0,0,0,0,0,0,0,0.0772833723653396,0,0,0.0234375,0,0,0.0118694362017804,0.00306748466257669,0,0.0351758793969849,0.150537634408602,0.0217391304347826,0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0,0,0.0363128491620112,0,0,0,0,0,0,0,0,0,0,0.0964125560538117,0,0.0495283018867925,0,0,0,0.0463414634146341,0.00914634146341463,0,0.012853470437018,0.0408525754884547,0,0.0801963993453355,0,0,0,0.0134408602150538,0.032967032967033,0,0,0.0233393177737881,0.0355329949238579,0.00316455696202532,0,0,0,0.00306748466257669,0,0,0,0,0.108860759493671,0.00630914826498423,0.00600600600600601,0,0,0.00306748466257669,0,0,0,0.00162337662337662,0,0,0,0,0,0.0243161094224924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313479623824451,0,0,0,0.130526315789474,0.00314465408805031,0,0,0,0.070048309178744,0.0435835351089588,0.0119402985074627,0.0031055900621118,0,0,0.0335917312661499,0,0,0.00611620795107034
0,0,0,0,0,0,0.00540540540540541,0,0,0,0,0.0137931034482759,0.0119760479041916,0,0,0,0,0,0,0,0.00719424460431655,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0.0307692307692308,0,0,0,0.0099009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0.00694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184049079754601,0,0,0,0,0,0.0217391304347826,0,0.0454545454545455,0,0,0,0,0,0.0161290322580645,0.0217391304347826,0,0,0.00934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0.0102040816326531,0,0,0,0,0,0,0.00416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547945205479452,0,0,0,0,0,0,0,0,0,0,0.0372340425531915,0,0.00666666666666667,0,0,0,0.0305343511450382,0,0,0.0204081632653061,0.00343642611683849,0,0.00826446280991736,0,0,0,0,0.00571428571428571,0,0,0.0072992700729927,0.0178571428571429,0,0,0,0,0,0,0,0,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0.0125,0,0,0,0,0.0205479452054795,0.0148148148148148,0,0,0,0,0.164835164835165,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829493087558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0651685393258427,0,0.0440251572327044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480549199084668,0.00836820083682008,0.0170316301703163,0.0149253731343284,0.00843881856540084,0,0,0,0,0,0,0,0,0.00689655172413793,0.179245283018868,0,0,0,0,0,0,0,0,0,0.00790513833992095,0,0,0.0212765957446809,0.029673590504451,0.00434782608695652,0.0538116591928251,0,0,0,0,0.0218978102189781,0.00858369098712446,0.0305810397553517,0,0,0,0,0,0,0,0,0.0305882352941176,0,0,0.00354609929078014,0,0,0,0,0.0310344827586207,0,0,0,0,0.0351758793969849,0.00467289719626168,0,0.00746268656716418,0.0107816711590297,0,0,0,0,0.0204081632653061,0.0211267605633803,0.0181159420289855,0,0,0,0,0.0385438972162741,0,0,0,0,0,0.00448430493273543,0,0,0,0.014018691588785,0.00888888888888889,0,0.00958466453674121,0.00840336134453781,0,0,0,0,0,0.016,0.00467289719626168,0,0.0144927536231884,0,0.0261437908496732,0,0,0.0227272727272727,0,0,0,0.0272108843537415,0,0,0,0,0,0.00793650793650794,0,0,0.0154440154440154,0.0372881355932203,0.0075187969924812,0,0,0,0,0,0,0,0,0.013986013986014,0.0196850393700787,0,0.0154320987654321,0.00436681222707424,0,0,0,0,0,0,0,0,0.0218978102189781,0.0087719298245614,0.0333333333333333,0,0,0,0.0426229508196721,0.0114068441064639,0,0.0136986301369863,0,0,0.0564705882352941,0,0,0,0.00444444444444444,0.00454545454545455,0.00833333333333333,0.00727272727272727,0.033112582781457,0,0,0.016025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286396181384248,0.0325379609544469,0,0,0,0,0,0,0,0,0,0,0.0115384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0.0062111801242236,0.00851063829787234,0.0258964143426295,0.0112359550561798,0,0,0.0114503816793893,0,0,0,0,0,0,0.0253623188405797,0,0,0.014018691588785,0,0,0.00680272108843537,0.164912280701754,0,0,0,0,0.00740740740740741,0,0,0,0.00432900432900433,0.00442477876106195,0,0,0,0.0277777777777778,0,0.00448430493273543,0,0,0.00429184549356223,0,0.00431034482758621,0,0.00465116279069767,0,0,0.0131578947368421,0.00677966101694915,0,0,0,0,0,0.00446428571428571,0.0118694362017804,0,0,0,0,0,0,0.00395256916996047,0,0,0,0,0.00930232558139535,0,0,0,0,0.00462962962962963,0,0,0,0,0.00446428571428571,0,0.00869565217391304,0,0,0,0,0.0167364016736402,0,0,0.00813008130081301,0.032258064516129,0
0,0,0,0,0,0,0,0.0588235294117647,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0.00598802395209581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126582278481013,0,0.0125,0,0,0,0,0,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288184438040346,0,0,0,0,0,0,0,0.00389105058365759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0140845070422535,0.0224719101123595,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0.0147058823529412,0,0,0,0,0,0,0.00909090909090909,0,0.0384615384615385,0,0,0.03125,0,0,0,0,0.0113636363636364,0,0,0.23728813559322,0,0.0246913580246914,0,0,0.036697247706422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.027027027027027,0,0,0.03125,0.0277777777777778,0,0,0,0,0.043859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508474576271186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0.0142857142857143,0,0,0,0,0,0,0.0256410256410256,0.0289855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0.0206185567010309,0,0,0,0
0.015625,0,0,0,0,0,0.0364583333333333,0,0,0,0,0.0191082802547771,0.0263157894736842,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00813008130081301,0.0377358490566038,0,0,0,0,0.0306748466257669,0,0,0,0.0105820105820106,0,0.0290697674418605,0.0117647058823529,0,0.00561797752808989,0,0,0.0161290322580645,0,0.0451127819548872,0,0,0,0,0,0,0,0,0.0175438596491228,0,0,0,0,0,0.0267857142857143,0,0.0111111111111111,0,0,0.0245901639344262,0,0,0.02,0,0,0.0222222222222222,0.0204081632653061,0.0140845070422535,0,0.0105263157894737,0,0,0.0170454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0.0149253731343284,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228571428571429,0,0,0.00900900900900901,0,0,0.0169491525423729,0,0,0.0155038759689922,0.00395256916996047,0.021505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0.0297029702970297,0,0.00613496932515337,0,0,0,0.00680272108843537,0,0.015625,0,0.00993377483443709,0,0.00530503978779841,0,0,0,0.0105263157894737,0.0106951871657754,0,0,0.00696864111498258,0.00793650793650794,0,0,0,0,0,0,0.0106382978723404,0,0,0.00641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0,0.024,0,0,0,0,0.0318471337579618,0.0273972602739726,0.0357142857142857,0,0,0.00900900900900901,0.0258620689655172,0,0,0
0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0.00626959247648903,0,0,0,0,0,0,0,0.00819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119047619047619,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387596899224806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00680272108843537,0,0,0,0,0,0.0367647058823529,0,0,0,0,0.0565217391304348,0.087719298245614,0.00719424460431655,0,0,0,0,0.02,0.00819672131147541,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0.01875,0,0,0.0680851063829787,0.0531914893617021,0,0,0,0,0.0276679841897233,0,0,0,0,0.013986013986014,0,0,0.0325581395348837,0,0,0,0,0,0,0,0.00671140939597315,0,0,0,0,0,0,0.0153846153846154,0.0152671755725191,0.0545454545454545,0.0711111111111111,0,0.0297029702970297,0,0,0.0075187969924812,0,0,0,0,0,0,0.0654761904761905,0,0,0.0396825396825397,0,0,0,0,0,0.036231884057971,0.00833333333333333,0.0185185185185185,0,0,0,0,0,0.0258064516129032,0.00704225352112676,0,0,0.00492610837438424,0,0,0,0,0,0,0,0.0075187969924812,0,0,0,0,0,0,0,0,0,0.00714285714285714,0,0,0.0193548387096774,0,0,0,0,0,0,0,0,0.0078125,0,0,0.0478468899521531,0,0.00699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224299065420561,0,0,0.0372340425531915,0,0,0.0287769784172662,0.015748031496063,0,0.0239234449760766,0.0698412698412698,0.0289017341040462,0,0,0,0,0,0,0,0,0,0,0,0,0.00763358778625954,0,0,0.0484848484848485,0,0,0,0,0,0,0,0,0,0,0.043010752688172,0,0.051063829787234,0,0,0,0.0266666666666667,0.00757575757575758,0,0.0425531914893617,0.0291777188328912,0,0.0358744394618834,0,0,0,0.0718562874251497,0.0225563909774436,0,0,0.0191780821917808,0.00961538461538462,0,0,0,0,0,0,0,0,0,0.0212765957446809,0.00833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072463768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495356037151703,0,0,0,0,0.0515021459227468,0.0542986425339367,0.00714285714285714,0.00806451612903226,0,0,0.0412371134020619,0,0,0.0234375
0,0,0,0,0,0,0,0.0288461538461538,0.0495495495495495,0,0,0,0,0,0,0,0.00598802395209581,0.0163934426229508,0,0,0,0,0.0687022900763359,0,0,0,0,0,0,0.0454545454545455,0.00546448087431694,0.00595238095238095,0,0,0.0174418604651163,0,0,0,0,0.038961038961039,0,0,0.0386473429951691,0,0.0620689655172414,0,0,0.0669456066945607,0,0,0.00588235294117647,0,0,0,0,0.0175438596491228,0,0,0.016304347826087,0,0,0,0,0,0,0,0,0,0.0168539325842697,0,0,0.00591715976331361,0.00558659217877095,0,0,0.0174418604651163,0.0170454545454545,0.0414507772020725,0,0,0,0.0785123966942149,0.0065359477124183,0,0,0,0,0,0.00531914893617021,0,0.00476190476190476,0,0,0,0,0,0,0,0,0,0.037344398340249,0,0.0204081632653061,0,0.0121212121212121,0,0,0,0,0,0,0,0,0,0.00543478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529100529100529,0.00606060606060606,0,0.00602409638554217,0,0,0,0,0,0,0,0,0.02,0,0,0,0.00418410041841004,0.00480769230769231,0.00836820083682008,0,0,0,0,0,0.015625,0,0.00900900900900901,0.00537634408602151,0,0,0,0,0.0224719101123595,0,0,0,0,0,0,0.00564971751412429,0,0,0,0,0.0228571428571429,0,0,0.0105263157894737,0,0,0,0,0,0,0.00571428571428571,0,0,0,0,0,0.0112994350282486,0.00518134715025907,0.004149377593361,0.00696055684454756,0.0053475935828877,0,0,0,0,0,0.00632911392405063,0,0,0.0245098039215686,0,0,0,0,0,0,0,0.042483660130719,0,0,0,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197044334975369,0,0,0.0135135135135135,0,0,0.23121387283237,0,0,0.0176470588235294,0,0,0,0,0.0441176470588235,0.00609756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372340425531915,0,0,0,0,0,0,0,0.00537634408602151,0,0,0.0807174887892377,0,0,0,0
0,0,0,0,0,0,0,0.0121951219512195,0.0393258426966292,0,0,0,0,0,0,0,0,0.0147058823529412,0,0,0,0.0687022900763359,0,0,0,0,0,0,0,0.0353535353535354,0,0,0,0,0.016,0,0,0,0,0.0461538461538462,0,0.0078125,0.0121212121212121,0,0.0743801652892562,0.00862068965517241,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0.0296296296296296,0,0,0,0,0,0.00512820512820513,0,0,0,0.0725806451612903,0,0,0,0,0,0,0,0.0155038759689922,0.02,0,0,0,0.0492610837438424,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575916230366492,0,0.0201342281879195,0,0,0,0,0,0,0,0,0,0,0,0,0.00862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709219858156028,0,0,0.00847457627118644,0,0,0,0,0,0,0,0,0.04,0,0,0,0.0105263157894737,0.00625,0.0104712041884817,0,0,0.00714285714285714,0,0,0.004739336492891,0,0.00571428571428571,0.0296296296296296,0,0,0,0.004739336492891,0.0151515151515152,0,0,0,0,0,0,0.015625,0,0,0,0,0.0234375,0,0,0,0,0,0,0,0.00458715596330275,0,0,0,0,0,0,0,0,0.00689655172413793,0.00518134715025907,0.0104712041884817,0,0,0,0,0,0,0,0,0,0.0335195530726257,0,0,0,0,0,0.00793650793650794,0,0.0669291338582677,0,0,0,0,0,0,0.0310077519379845,0,0,0,0,0,0,0,0,0,0,0,0,0.00862068965517241,0,0.00632911392405063,0,0,0.023121387283237,0,0,0.0185185185185185,0,0,0,0,0,0,0.00578034682080925,0.0443037974683544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352112676056338,0,0,0,0,0,0,0,0,0,0,0.0604395604395604,0.0101010101010101,0,0,0
